X,Y,Wattage,Status
993424.603018373,427240.152559057,60.0,Active
993500.343503937,427244.458333336,60.0,Active
993422.331036747,427322.356955379,60.0,Active
993504.552165356,427332.905183725,60.0,Active
993428.574146982,427377.346128605,60.0,Active
993502.794947505,427378.145669289,60.0,Active
993419.618438318,427489.692913383,60.0,Active
993501.770341206,427472.953412071,60.0,Active
993476.062664043,428730.100393698,60.0,Active
993472.522965878,429245.980971128,60.0,Active
993399.899606299,429334.376312338,60.0,Active
998669.132874016,444544.266732283,60.0,Active
1029451.4343832,439086.500328086,60.0,Active
1029340.25524934,439379.745734908,60.0,Active
1029231.65354331,439662.829396322,60.0,Active
1029126.49146982,439973.599081367,60.0,Active
1028418.23129921,439583.108267717,60.0,Active
1028418.39927822,439847.985564306,60.0,Active
1029346.12729659,438661.947178476,60.0,Active
1029779.4343832,438859.804461941,60.0,Active
1031893.5492126,444161.999015749,60.0,Active
1031816.59776903,439971.95800525,60.0,Active
993392.300853018,429430.460958004,60.0,Active
993478.45406824,429425.414041996,60.0,Active
1028334.79560367,442831.376640417,60.0,Active
1028140.85006562,442894.225065619,60.0,Active
1027961.05282152,442933.928149603,60.0,Active
1031814.43143045,443907.610892385,60.0,Active
1032266.27329396,443944.871062994,60.0,Active
998101.385170605,461275.893044621,60.0,Active
1032154.56594488,444135.135498688,60.0,Active
1029063.88517061,445140.972112864,60.0,Active
1028829.85334646,443817.185367458,60.0,Active
1028947.77099738,442028.620078743,60.0,Active
1031649.51377953,444161.018044621,60.0,Active
1040701.11745407,424873.038057745,60.0,Active
1028655.50295275,440584.557742782,60.0,Active
1028653.15452756,440822.122047246,60.0,Active
1028598.13024934,441037.335301839,60.0,Active
1028452.93700787,441236.740485564,60.0,Active
1028726.3257874,442619.489173226,60.0,Active
998075.160761155,456755.276902884,60.0,Active
998087.766076114,461030.416666664,60.0,Active
1028526.9835958,442758.688648291,60.0,Active
1031484.79954068,443898.136154853,60.0,Active
1031350.25656168,444176.588910758,60.0,Active
1031309.81036745,444758.69652231,60.0,Active
1027733.17191601,442956.421587929,60.0,Active
1028606.02919947,442334.86811024,60.0,Active
1028780.5265748,442174.684711285,60.0,Active
1028409.85433071,442466.458661415,60.0,Active
1032566.88090551,443868.840551183,60.0,Active
1032068.22408136,443922.880249344,60.0,Active
991599.508858267,440021.501640417,60.0,Active
992051.615485564,440043.450459316,60.0,Active
992816.29429134,439894.52395013,60.0,Active
992817.979002625,440212.49442257,60.0,Active
1029513.50656168,445088.668307088,60.0,Active
998083.770341206,456244.170931756,60.0,Active
998078.089238845,456498.074146979,60.0,Active
998070.774934385,457002.643044621,60.0,Active
998067.141076114,457235.099081367,60.0,Active
1029288.40419947,445112.997375324,60.0,Active
1031699.78412073,441386.135498688,60.0,Active
1031477.27526247,441302.779199474,60.0,Active
1029256.22178478,440586.863188975,60.0,Active
1029254.5019685,440822.978674538,60.0,Active
1029223.43044619,441055.528871395,60.0,Active
1029146.0246063,441281.434711285,60.0,Active
1029019.52001312,441498.850721784,60.0,Active
1028851.85137795,441687.479986876,60.0,Active
1028955.86581365,440585.345144354,60.0,Active
1028952.88221785,440824.358923882,60.0,Active
1028905.84383202,441076.398622051,60.0,Active
1028796.31955381,441297.257874019,60.0,Active
1028634.9199475,441477.582020998,60.0,Active
1030216.71423884,443328.471456692,60.0,Active
1029788.55708661,442960.74311024,60.0,Active
1029976.5593832,445686.710629918,60.0,Active
1031311.52296588,444959.190288715,60.0,Active
1031350.93503937,445442.401574805,60.0,Active
1031313.33989501,444528.783464566,60.0,Active
1031161.31430446,444513.442257218,60.0,Active
1030937.085958,444511.572506562,60.0,Active
1030700.37828084,444520.495078743,60.0,Active
1030422.76115486,444506.454396322,60.0,Active
1030198.53674541,444504.225721784,60.0,Active
1029976.17158793,444501.653215222,60.0,Active
1029743.67585302,444491.341207348,60.0,Active
1029737.73031496,445090.528543308,60.0,Active
1003354.07250656,453273.198162727,60.0,Active
1031514.31233596,441683.362860896,60.0,Active
1031299.90879265,441500.760170601,60.0,Active
1031150.91338583,443104.907480314,60.0,Active
1031152.63713911,443273.383530185,60.0,Active
1030705.62532808,443029.524934381,60.0,Active
1030466.20669291,443030.054461941,60.0,Active
1030215.86909449,443039.937007874,60.0,Active
1030962.80971128,442735.917979002,60.0,Active
1030862.63057743,442856.079724409,60.0,Active
1030865.04822835,443048.212270342,60.0,Active
1030890.65452756,443303.520013124,60.0,Active
1030703.93405512,443323.855643041,60.0,Active
1031238.0265748,435383.979330711,60.0,Active
1031657.31856955,435377.242125981,60.0,Active
1031576.04232283,435523.059383199,60.0,Active
1031444.90682415,435590.19094488,60.0,Active
1030459.89271653,443322.883858271,60.0,Active
1038645.45341207,443164.777887136,60.0,Active
1038360.29199475,443161.509842522,60.0,Active
989504.346456692,450750.097440943,60.0,Active
989388.708989501,450748.361876637,60.0,Active
989269.654199474,450748.416010499,60.0,Active
989270.167322833,450832.61023622,60.0,Active
989391.832349081,450832.094816275,60.0,Active
1040672.45013123,440975.679461941,60.0,Active
1040714.43307086,441240.80675853,60.0,Active
1040821.3175853,441466.394685037,60.0,Active
1039509.78937008,442974.208661415,60.0,Active
1039251.64796588,443111.652887136,60.0,Active
1038976.77690289,443160.878280841,60.0,Active
989742.773622047,450834.765748031,60.0,Active
994718.379921261,449349.374343835,60.0,Active
1042218.7726378,442921.944225721,60.0,Active
1041967.5902231,442742.529855646,60.0,Active
1028339.8156168,447466.397965878,60.0,Active
989496.256233595,450833.903543308,60.0,Active
989615.191272967,450837.949475065,60.0,Active
1041713.44225722,442580.551837273,60.0,Active
1041444.02559055,442492.399606302,60.0,Active
993652.58070866,423846.218832023,60.0,Active
1031329.26082677,435511.86811024,60.0,Active
993575.796587925,424200.998687662,60.0,Active
993572.06988189,424278.624343835,60.0,Active
993529.087598424,423917.531167977,60.0,Active
993513.770341206,424005.078083992,60.0,Active
1000987.70013123,437050.274606302,60.0,Active
997074.312992126,435794.343832023,60.0,Active
998249.503608923,435845.710958004,60.0,Active
998044.412073489,435843.145013124,60.0,Active
997820.785433073,435837.503608927,60.0,Active
993627.682742782,423932.225721784,60.0,Active
997196.20800525,435451.353018373,60.0,Active
997085.789370079,435413.474737532,60.0,Active
997099.497047246,435229.645669289,60.0,Active
997060.622375328,438542.681102365,60.0,Active
997183.312007874,436205.635498688,60.0,Active
997072.063320208,436163.991141729,60.0,Active
997592.066272967,435847.826771654,60.0,Active
997361.21128609,435830.605314963,60.0,Active
997193.118438318,435831.766076118,60.0,Active
1003600.22933071,442848.381233595,60.0,Active
1003534.60531496,442999.499671914,60.0,Active
993603.327099737,424026.969488189,60.0,Active
1027510.86450131,434089.283464566,60.0,Active
1027506.90813648,434271.164041996,60.0,Active
1027488.24311024,434470.0,60.0,Active
1027475.13615486,434669.982283466,60.0,Active
1027462.37467192,434866.329396322,60.0,Active
1003594.1660105,443207.427493438,60.0,Active
1004075.57709974,441096.876312338,60.0,Active
1004350.22309711,441100.844816275,60.0,Active
1004626.13648294,441101.552821524,60.0,Active
1004853.73523622,441108.732939631,60.0,Active
1003530.60498688,443359.656167977,60.0,Active
1003590.40354331,443551.577755906,60.0,Active
1003525.62598425,443711.799540684,60.0,Active
1003575.34120735,443913.816272967,60.0,Active
1003504.58530184,444075.07513123,60.0,Active
995990.267060369,436145.698162727,60.0,Active
1003595.09514436,442496.145669289,60.0,Active
1003538.55675853,442658.261811025,60.0,Active
1003614.71883202,441092.664041996,60.0,Active
1003836.16830709,441095.778871395,60.0,Active
986813.172244094,446278.206036747,60.0,Active
986495.987860892,449817.148293965,60.0,Active
990584.369422574,445946.452427819,60.0,Active
990451.964566927,445950.388451442,60.0,Active
990870.770341206,446369.179133855,60.0,Active
1005137.45800525,441101.148622051,60.0,Active
1003595.33333333,440810.518044621,60.0,Active
1003530.64074803,440984.566272967,60.0,Active
1003542.41174541,442337.761811025,60.0,Active
1013771.20833333,446630.312992126,60.0,Active
993219.006889764,440695.920931756,60.0,Active
997333.900262468,438044.495734908,60.0,Active
997548.16699475,438091.890748031,60.0,Active
998029.77395013,438098.022637792,60.0,Active
998361.311023623,438107.90813648,60.0,Active
998707.679461941,438119.749671914,60.0,Active
997147.042979002,438460.864173226,60.0,Active
1014042.43175853,448365.825787403,60.0,Active
1014056.29790026,448142.197506562,60.0,Active
1014062.95866142,447961.070209973,60.0,Active
1014076.76312336,447743.99081365,60.0,Active
1014085.28969816,447561.789698161,60.0,Active
1014098.01509186,447393.453740157,60.0,Active
1014107.45931758,447179.607611552,60.0,Active
1014114.06889764,447003.937664039,60.0,Active
1014116.79855643,446846.058727033,60.0,Active
1014121.72408136,446684.925853021,60.0,Active
1014129.47080053,446519.817585304,60.0,Active
1014129.13549869,446358.999015749,60.0,Active
1014134.42880578,446191.684711285,60.0,Active
1014136.6433727,446022.886154853,60.0,Active
998916.673884515,453329.72965879,60.0,Active
998918.445866141,452961.184383199,60.0,Active
998920.048556432,452817.485564306,60.0,Active
998963.167322833,452606.123687662,60.0,Active
999440.423228346,452238.58858268,60.0,Active
999435.452427823,451932.561679788,60.0,Active
996745.83464567,452242.776902884,60.0,Active
994059.648293965,448050.851377949,60.0,Active
995172.979330707,438299.207020998,60.0,Active
994182.533136483,440102.54199475,60.0,Active
994190.717191599,439671.591535434,60.0,Active
994201.894685041,439317.322506562,60.0,Active
990524.375984251,445435.307086617,60.0,Active
1003916.6476378,448742.803805776,60.0,Active
1003919.78805774,448288.04199475,60.0,Active
1003931.29429134,447774.052165352,60.0,Active
1003936.98425197,447321.133202098,60.0,Active
1005646.71981627,450604.403871395,60.0,Active
1005189.42060367,450597.287729658,60.0,Active
1005383.08070866,450599.06824147,60.0,Active
1005848.292979,450609.897965878,60.0,Active
993713.730971128,440055.578412071,60.0,Active
989857.845144358,430476.778543308,60.0,Active
998918.270013124,453186.758202098,60.0,Active
990184.95800525,430825.262467191,60.0,Active
990250.155839894,430587.162073493,60.0,Active
989536.916338582,433541.75557743,60.0,Active
989830.134186354,433551.584973752,60.0,Active
989832.221784778,433240.89665354,60.0,Active
989220.848425198,433206.47047244,60.0,Active
989199.039698161,432618.703740157,60.0,Active
989149.281496063,432291.920603678,60.0,Active
989841.951115485,432301.585301839,60.0,Active
1004439.44094488,443247.904199474,60.0,Active
1005397.64402887,443251.237532809,60.0,Active
1003645.06299213,442410.010170601,60.0,Active
1003889.72375328,442410.790682413,60.0,Active
1004154.73425197,442418.672244094,60.0,Active
1004372.1742126,442419.571194224,60.0,Active
1004597.65223097,442420.908792652,60.0,Active
1005607.74967192,442434.546587929,60.0,Active
1002871.28937008,441411.147637792,60.0,Active
1002664.05314961,441409.987532809,60.0,Active
1002471.0511811,441408.230971128,60.0,Active
1002277.59973753,441404.896325462,60.0,Active
1002307.99540683,441072.751312338,60.0,Active
1002489.85433071,441075.497047246,60.0,Active
1002691.52526247,441076.604986876,60.0,Active
982549.309711285,439407.631233595,60.0,Active
982540.671587925,439623.305118114,60.0,Active
982494.394685041,439972.910433069,60.0,Active
982874.406496063,439918.293307088,60.0,Active
982836.654199474,439556.331364833,60.0,Active
983158.881889764,439785.736220472,60.0,Active
983161.907152232,439498.795931756,60.0,Active
983357.76082677,439497.826771654,60.0,Active
983870.870406825,439796.537401572,60.0,Active
983819.531824145,439505.403543308,60.0,Active
983818.560695536,439169.476377949,60.0,Active
1003910.74770341,449218.642716534,60.0,Active
1004440.96259842,445175.135498688,60.0,Active
1002874.00262467,441079.358595803,60.0,Active
1003083.72211286,441079.814632542,60.0,Active
1003331.77132546,441083.168307088,60.0,Active
1005623.77854331,444223.292979002,60.0,Active
1005394.30872703,444220.09186352,60.0,Active
1005117.82939633,444216.460629918,60.0,Active
1004860.55150919,444210.097440943,60.0,Active
1004683.96948819,444240.859251969,60.0,Active
1004456.02985564,443564.22604987,60.0,Active
1004338.40124672,443743.245406821,60.0,Active
1004030.89665354,443851.035433069,60.0,Active
1004092.75360892,443648.583333336,60.0,Active
1004175.42946194,443435.770997375,60.0,Active
989840.883858267,430825.53871391,60.0,Active
1004252.35564305,443276.752952754,60.0,Active
1003664.99967192,449433.603018373,60.0,Active
1004781.67683727,448290.117454067,60.0,Active
1004790.22867454,447829.947506562,60.0,Active
1004378.50885827,448278.416338585,60.0,Active
1004367.77723097,448774.585629918,60.0,Active
1004356.42224409,449203.804133855,60.0,Active
1004351.57086614,449631.99081365,60.0,Active
1003902.58759842,449627.151902884,60.0,Active
1002925.99671916,442400.174540684,60.0,Active
1003157.03182415,442402.645013124,60.0,Active
1003401.66929134,442405.968503937,60.0,Active
990653.291338582,453513.950459316,60.0,Active
1004649.81955381,445131.934383199,60.0,Active
1004865.4773622,445089.161089242,60.0,Active
1005125.55511811,445093.003608927,60.0,Active
1005354.7765748,445088.923884511,60.0,Active
1005599.34711286,445090.692257218,60.0,Active
1005744.50754593,445287.885498688,60.0,Active
1005729.67158793,445085.094488189,60.0,Active
1005772.01049869,444819.886154853,60.0,Active
1005777.10925197,444534.688648291,60.0,Active
1005779.98786089,444221.819225721,60.0,Active
1005798.8812336,443983.682742782,60.0,Active
1006152.77034121,442715.8238189,60.0,Active
991194.870734908,452871.081036747,60.0,Active
991660.175853018,452948.294619426,60.0,Active
992556.46883202,453302.18175853,60.0,Active
991654.984908137,453282.971784778,60.0,Active
983715.849081364,454179.045931756,60.0,Active
984178.484908137,453953.42847769,60.0,Active
984174.277230971,454300.482939631,60.0,Active
982720.05675853,453909.323490813,60.0,Active
1009876.74015748,459455.701115489,60.0,Active
1010529.14238845,459017.920275591,60.0,Active
1011502.23654856,459033.954396322,60.0,Active
1011651.56955381,459033.173556432,60.0,Active
1012045.12664042,459033.961614177,60.0,Active
1012671.42880578,459040.585301839,60.0,Active
1013046.35564305,459049.941929132,60.0,Active
1003027.62860892,447570.055118114,60.0,Active
1003225.32611549,447571.859251969,60.0,Active
1003427.44652231,447576.979002625,60.0,Active
1003692.12992126,447582.308398947,60.0,Active
1003937.97965879,447584.192913383,60.0,Active
1004128.77427822,447586.666666664,60.0,Active
1004389.76345144,447590.148622051,60.0,Active
1003939.2683727,448011.194881886,60.0,Active
1005341.80052494,447510.474081367,60.0,Active
991401.699475065,457021.274934381,60.0,Active
1001478.73228347,447546.139435694,60.0,Active
1001731.67782152,447549.891404197,60.0,Active
1001914.11318897,447553.367782153,60.0,Active
1002182.52395013,447556.899934381,60.0,Active
1002373.94717848,447558.277887136,60.0,Active
1002629.96850394,447563.883530185,60.0,Active
991823.951771654,458049.893700786,60.0,Active
991567.689960629,458045.821850397,60.0,Active
991584.024934385,457383.067585304,60.0,Active
1002831.58333333,447566.812335961,60.0,Active
990462.662073489,446691.933070868,60.0,Active
995317.799540684,449292.269028872,60.0,Active
995527.721128609,449302.536745407,60.0,Active
995789.696194224,449305.050853021,60.0,Active
1001396.55314961,460104.522965878,60.0,Active
1001725.0062336,447296.967847772,60.0,Active
1001740.41108924,446826.673884511,60.0,Active
1001754.74311024,446137.416666664,60.0,Active
1002384.14730971,447083.206364833,60.0,Active
1001287.60137795,447069.241797902,60.0,Active
1001052.60170604,447064.200787403,60.0,Active
990431.548556432,457370.415026248,60.0,Active
990211.844160106,445383.608595803,60.0,Active
990010.369094487,445350.945866145,60.0,Active
1001298.23884514,447539.983595803,60.0,Active
1004747.79396325,450803.16371391,60.0,Active
1004748.97244094,450405.141404197,60.0,Active
1004758.31135171,450061.404855646,60.0,Active
1004783.65616798,448546.273622051,60.0,Active
1004596.29822835,448540.553149603,60.0,Active
1004364.28116798,448548.613517061,60.0,Active
1004157.60629921,448534.877952754,60.0,Active
1003917.80052494,448539.06824147,60.0,Active
1003667.67880578,448531.687007874,60.0,Active
1005441.29560367,449033.665354334,60.0,Active
990538.001968503,446589.141076118,60.0,Active
994053.938648295,448528.169947505,60.0,Active
977117.570538059,466654.181102365,60.0,Active
977222.346128609,466506.61581365,60.0,Active
977328.738845143,466360.523293965,60.0,Active
995656.144028872,449360.364501312,60.0,Active
1005942.17650919,440781.459973752,60.0,Active
1005410.18667979,440775.112860896,60.0,Active
1005139.22933071,440773.352690287,60.0,Active
1004860.45603675,440780.618438318,60.0,Active
1004643.1085958,440768.438648291,60.0,Active
1003523.48129921,440515.158792652,60.0,Active
1013086.75229659,446632.587926507,60.0,Active
1013431.94980315,446306.848425195,60.0,Active
1033652.75262467,432553.051837273,60.0,Active
1034627.96653543,432560.297900259,60.0,Active
1034746.44389764,432624.798228346,60.0,Active
1004853.54986877,441769.812992126,60.0,Active
1005091.77066929,441765.085958004,60.0,Active
1005354.9671916,441768.95800525,60.0,Active
1005103.72506562,441439.930118114,60.0,Active
1004856.82513123,441446.396981627,60.0,Active
1004591.2417979,441432.683398947,60.0,Active
1006159.30479003,440783.822506562,60.0,Active
1033848.28510499,432555.013123363,60.0,Active
1034048.47703412,432555.203083992,60.0,Active
1034254.00918635,432557.561679788,60.0,Active
1034435.210958,432559.087926507,60.0,Active
990551.497047246,433248.625328086,60.0,Active
989196.862860892,432975.960958004,60.0,Active
989839.887795277,432929.165354334,60.0,Active
1036886.24409449,456589.875328086,60.0,Active
983952.250984251,460048.504921257,60.0,Active
1033067.04986877,432550.458661415,60.0,Active
1033258.28379265,432549.098753281,60.0,Active
1033463.41108924,432550.790026248,60.0,Active
1032693.69028872,432549.877952754,60.0,Active
1032572.31824147,432547.69324147,60.0,Active
989839.800196849,432619.549540684,60.0,Active
997253.7664042,452566.763451442,60.0,Active
997253.812664043,452423.414698161,60.0,Active
997880.247703411,452255.845144354,60.0,Active
997671.244422574,452252.515419945,60.0,Active
997459.767388452,452249.165026248,60.0,Active
997260.93175853,452249.931102365,60.0,Active
996982.092191599,446534.575459316,60.0,Active
1003384.78412073,452595.658464566,60.0,Active
1003383.2417979,452720.438976377,60.0,Active
1003350.61187664,453550.407480314,60.0,Active
1003349.33530184,453690.107611552,60.0,Active
999495.716863517,451216.357611552,60.0,Active
997660.003280841,452575.132545933,60.0,Active
997452.245078739,452571.087926507,60.0,Active
995824.375,457479.900262468,60.0,Active
995497.5164042,457487.175524935,60.0,Active
1005658.60072178,449649.450787403,60.0,Active
1003459.59809711,450387.877296589,60.0,Active
1003842.39402887,450794.86811024,60.0,Active
1003479.97670604,450797.375328086,60.0,Active
1003651.50984252,450570.820209973,60.0,Active
1003841.65912073,450574.378280841,60.0,Active
1004074.01574803,450578.306102365,60.0,Active
1028155.4261811,447463.116797902,60.0,Active
1037300.96883202,456611.188320212,60.0,Active
1037209.32414698,456684.11811024,60.0,Active
1037087.39895013,456602.833333336,60.0,Active
1037008.15485564,456672.614829399,60.0,Active
1004296.18175853,450580.723097116,60.0,Active
1005832.94553806,450228.09547244,60.0,Active
1005647.9324147,450775.052821524,60.0,Active
1005648.66961942,450426.143372707,60.0,Active
1004515.3769685,450586.734251969,60.0,Active
1004751.61220472,450589.265091866,60.0,Active
1004970.80380578,450595.643044621,60.0,Active
993103.939304464,452302.113845147,60.0,Active
993009.463910762,454282.694881886,60.0,Active
993069.654855642,454469.50688976,60.0,Active
992997.147965878,454627.132874019,60.0,Active
1040801.07152231,444255.42486877,60.0,Active
1029420.51673228,447479.639435694,60.0,Active
1029238.39173228,447475.650918633,60.0,Active
1005862.52690289,449467.228674538,60.0,Active
1005854.32053806,449854.635498688,60.0,Active
1005656.7726378,449848.086942255,60.0,Active
1005424.23589239,449846.311679788,60.0,Active
1005202.2664042,449838.813648291,60.0,Active
1004966.62073491,449838.832020998,60.0,Active
1004765.97047244,449833.352034122,60.0,Active
1004759.42979003,450209.131233595,60.0,Active
1004985.44028872,450214.116797902,60.0,Active
1005197.5593832,450216.429133855,60.0,Active
1005435.63910761,450220.437007874,60.0,Active
1027889.74671916,447464.13188976,60.0,Active
1027665.52132546,447464.102690287,60.0,Active
1040624.07447506,445137.390748031,60.0,Active
1040670.98228347,444846.067585304,60.0,Active
1040720.37992126,444553.314632542,60.0,Active
1005605.06955381,450224.17847769,60.0,Active
1005688.06627297,442715.071850397,60.0,Active
1005493.26410761,442808.968832023,60.0,Active
998287.914041996,437358.126640417,60.0,Active
998291.313976377,436979.047572181,60.0,Active
998036.282480314,436981.687335961,60.0,Active
1003384.64435695,452296.222440943,60.0,Active
1003381.59580053,452426.810695536,60.0,Active
1005651.36712598,450042.324475065,60.0,Active
1040962.30380578,444006.389107615,60.0,Active
1029689.25984252,447481.577755906,60.0,Active
1001977.39632546,446140.458333336,60.0,Active
1001974.58694226,446616.3238189,60.0,Active
1001754.417979,446612.504265092,60.0,Active
1001526.20538058,446608.977034122,60.0,Active
1001302.32217848,446605.490485564,60.0,Active
1001088.97637795,446599.554461941,60.0,Active
1006005.77526247,447143.65452756,60.0,Active
1005775.10203412,447138.983923882,60.0,Active
1005544.72080053,447136.136482939,60.0,Active
1005278.49114173,447130.414698161,60.0,Active
1005036.05610236,447126.732611552,60.0,Active
1004807.53740158,447123.179790027,60.0,Active
1004629.53215223,447115.20570866,60.0,Active
1027464.91568242,447462.128280841,60.0,Active
998092.019028872,451002.146981627,60.0,Active
1004396.57742782,447116.501312338,60.0,Active
1002195.15846457,446405.851706035,60.0,Active
1002197.93635171,446151.43175853,60.0,Active
1002203.1394357,445929.632874019,60.0,Active
1040609.06463255,445696.467519686,60.0,Active
1040612.69225722,445411.981299214,60.0,Active
1003531.68110236,440633.478674538,60.0,Active
1001744.39730971,446353.729330711,60.0,Active
997209.58300525,420424.453412071,60.0,Active
996935.043963253,420411.043307088,60.0,Active
1029841.21948819,440178.247375324,60.0,Active
1029499.32775591,437843.369094491,60.0,Active
1029502.68897638,437597.810367458,60.0,Active
998607.019028872,450662.607939631,60.0,Active
1003369.92060367,453027.755905509,60.0,Active
1003365.92782152,453160.15452756,60.0,Active
1003309.539042,456015.001968503,60.0,Active
1031443.22703412,442018.47965879,60.0,Active
1031263.27493438,441855.504265092,60.0,Active
1031109.41929134,441712.073162727,60.0,Active
1001288.47801837,446820.811351709,60.0,Active
1001295.38385827,446347.471456692,60.0,Active
1001297.26410761,445871.677493438,60.0,Active
1002186.8421916,447082.138779528,60.0,Active
1001949.97408136,447078.529855646,60.0,Active
1001739.07874016,447075.522309713,60.0,Active
1001489.23884514,447069.97965879,60.0,Active
1048841.12532808,400063.628937006,60.0,Active
996938.378608923,420095.567585304,60.0,Active
993312.867125984,439210.50688976,60.0,Active
993316.99835958,438952.58989501,60.0,Active
1032358.61646982,443371.287729658,60.0,Active
1032311.62926509,443089.932086617,60.0,Active
1032597.13582677,443089.513123363,60.0,Active
1030984.61745407,440825.24081365,60.0,Active
1030985.57152231,440605.126640417,60.0,Active
1030705.6699475,440599.79429134,60.0,Active
1030703.77526247,440821.35465879,60.0,Active
1031192.45341207,441605.567257218,60.0,Active
1031756.81692914,442242.459645666,60.0,Active
1031614.87729659,442176.27952756,60.0,Active
1031631.9078084,442515.54986877,60.0,Active
1031436.75787402,442388.078083992,60.0,Active
1031251.30183727,442218.862532809,60.0,Active
1031076.88845144,442058.853674538,60.0,Active
1030923.63353018,441917.248687662,60.0,Active
1032353.37335958,443648.119094491,60.0,Active
1032140.9937664,443636.172244094,60.0,Active
1031898.5082021,443634.477690287,60.0,Active
1001271.18766404,447763.646981627,60.0,Active
994481.71883202,439541.370734908,60.0,Active
993704.598753281,439867.28641732,60.0,Active
993517.185695536,439858.831364833,60.0,Active
993296.646653544,439927.103674538,60.0,Active
993300.871719159,439718.158792652,60.0,Active
993308.641076114,439619.411745407,60.0,Active
993305.412401576,439424.371719159,60.0,Active
1032148.65452756,443364.822834648,60.0,Active
1031912.96751969,443363.559711285,60.0,Active
1031922.62762467,443077.676509187,60.0,Active
1032155.83136483,443080.006233595,60.0,Active
997000.656496063,446464.522309713,60.0,Active
996919.116141733,446521.642388448,60.0,Active
1003308.06332021,455905.83858268,60.0,Active
1003708.86187664,444059.840879261,60.0,Active
1004002.94127297,443999.223097116,60.0,Active
1005925.32906824,442813.670275591,60.0,Active
1004842.58891076,442425.337270342,60.0,Active
1005090.93143045,442429.435039371,60.0,Active
1005346.08792651,442432.50557743,60.0,Active
1003903.19652231,441749.10465879,60.0,Active
1004135.78641732,441751.231955379,60.0,Active
1004362.49639108,441753.670603678,60.0,Active
993305.080052495,439321.769356959,60.0,Active
993522.249343831,426203.019685037,60.0,Active
993447.731955379,426199.387139104,60.0,Active
1029857.23458005,440593.857939631,60.0,Active
1029838.10400262,441022.326771654,60.0,Active
1029795.69980315,441243.121391073,60.0,Active
1029724.61745407,441454.899278216,60.0,Active
1029628.85301837,441660.247047246,60.0,Active
994932.362532809,439548.275590554,60.0,Active
994932.802493438,439882.273293965,60.0,Active
994660.30675853,439879.129593179,60.0,Active
994458.330052495,439876.976377949,60.0,Active
994005.561023623,439866.05675853,60.0,Active
997881.674868766,452579.30347769,60.0,Active
993441.798884515,426272.165026248,60.0,Active
1029554.13681103,440803.389435694,60.0,Active
993990.851377953,439115.714238845,60.0,Active
993717.99606299,439113.004593179,60.0,Active
993525.386811025,439105.053149603,60.0,Active
993712.794619422,439531.294619426,60.0,Active
1032422.49540683,441839.788385823,60.0,Active
1032578.63451444,441630.685695536,60.0,Active
1029519.77165354,444488.028543308,60.0,Active
1029279.77624672,444391.778871395,60.0,Active
1030932.60137795,444806.60334646,60.0,Active
1030698.67552494,444815.917650916,60.0,Active
1028581.69192914,443044.480314963,60.0,Active
1028578.70341207,443284.221784778,60.0,Active
1028576.65321522,443585.46128609,60.0,Active
1028535.88517061,443798.269028872,60.0,Active
1031559.94783464,440829.518372707,60.0,Active
1032612.88517061,441020.865485564,60.0,Active
1032383.65616798,441024.528871395,60.0,Active
1029843.52427822,439571.748359583,60.0,Active
1029854.2644357,440796.54199475,60.0,Active
1028197.63681103,442562.599409446,60.0,Active
1027969.35104987,442625.837598428,60.0,Active
1027734.60269029,442654.448490813,60.0,Active
990324.633858267,445408.992125981,60.0,Active
995133.819553807,439889.030511811,60.0,Active
995154.901574802,439359.968175851,60.0,Active
1029510.73818897,441842.451771654,60.0,Active
1029310.42913386,442078.418635167,60.0,Active
1029555.04527559,440586.913057745,60.0,Active
1028336.94127297,445150.154199474,60.0,Active
1029533.89271653,441035.682742782,60.0,Active
1029478.19389764,441255.981955379,60.0,Active
1029386.96194226,441472.290682413,60.0,Active
1028411.6843832,444002.975393698,60.0,Active
1028161.72670604,444131.852690287,60.0,Active
1027949.9937664,444148.682086617,60.0,Active
1027718.34481627,444146.396981627,60.0,Active
1028288.13845144,443577.880249344,60.0,Active
1029632.01968504,439468.866797902,60.0,Active
1028194.6515748,442238.388451442,60.0,Active
1030026.78641732,439652.520013124,60.0,Active
1029948.039042,439856.944553807,60.0,Active
1029773.49868766,439801.364501312,60.0,Active
1029527.0019685,439733.429461941,60.0,Active
1029432.27296588,439990.089566931,60.0,Active
1029645.62664042,440093.352034122,60.0,Active
1030115.582021,437644.507874019,60.0,Active
1030116.97047244,437828.75557743,60.0,Active
1029168.40223097,443582.220800526,60.0,Active
1029183.11220472,443908.36811024,60.0,Active
1029071.542979,444211.43405512,60.0,Active
1028651.09973753,444627.509842522,60.0,Active
1028385.81889764,444742.407808401,60.0,Active
1028338.16305774,444963.879593179,60.0,Active
993355.002952754,431871.403871395,60.0,Active
993348.939960629,431997.598097116,60.0,Active
993355.119094487,432135.528215222,60.0,Active
993348.119422574,432234.576443568,60.0,Active
993462.789041996,429949.916338585,60.0,Active
993461.419947505,430034.974081367,60.0,Active
993459.618766405,430253.300853021,60.0,Active
993440.73687664,430359.371391073,60.0,Active
993455.49606299,430485.745734908,60.0,Active
993454.459973752,430592.705052495,60.0,Active
993452.572834644,430701.472112864,60.0,Active
1035413.66272966,434547.143372707,60.0,Active
1035413.55380578,434404.516404197,60.0,Active
1035416.90649606,434256.102690287,60.0,Active
1035416.59547244,434133.484908134,60.0,Active
